fpr,tpr
0.09356515504570712,0.11188431992769995
0.09392364222979029,0.11206507004066878
0.09392364222979029,0.11215544509715318
0.09464061659795663,0.11251694532309083
0.09464061659795663,0.11269769543605965
0.0948198601899982,0.11269769543605965
0.09535759096612297,0.11296882060551287
0.09553683455816454,0.11296882060551287
0.09553683455816454,0.11305919566199729
0.0960745653342893,0.11333032083145052
0.0960745653342893,0.11342069588793494
0.09643305251837246,0.11360144600090374
0.09643305251837246,0.11369182105738816
0.09697078329449722,0.11396294622684139
0.09697078329449722,0.11414369633981021
0.09786700125470514,0.11459557162223226
0.09786700125470514,0.11477632173520108
0.09804624484674673,0.11477632173520108
0.09822548843878831,0.1148666967916855
0.09822548843878831,0.1149570718481699
0.0984047320308299,0.11504744690465432
0.09858397562287148,0.11504744690465432
0.09858397562287148,0.11513782196113873
0.09876321921491307,0.11522819701762313
0.09876321921491307,0.11531857207410755
0.09894246280695465,0.11540894713059195
0.09894246280695465,0.11549932218707637
0.09912170639899624,0.11558969724356077
0.09912170639899624,0.11568007230004519
0.09930094999103782,0.1157704473565296
0.09930094999103782,0.11586082241301401
0.0994801935830794,0.11595119746949842
0.0994801935830794,0.11604157252598282
0.09983868076716257,0.11622232263895164
0.09983868076716257,0.11658382286488929
0.10001792435920416,0.1166741979213737
0.10001792435920416,0.11703569814731134
0.10037641154328733,0.11703569814731134
0.10037641154328733,0.11712607320379576
0.10109338591145367,0.1174875734297334
0.10109338591145367,0.11766832354270221
0.10127262950349525,0.11766832354270221
0.10127262950349525,0.11775869859918663
0.10145187309553684,0.11775869859918663
0.10163111668757842,0.11784907365567103
0.10163111668757842,0.11793944871215545
0.10198960387166159,0.11812019882512427
0.10198960387166159,0.11857207410754632
0.10234809105574476,0.11875282422051514
0.10252733464778634,0.11893357433348396
0.1028858218318695,0.11911432444645279
0.1028858218318695,0.11938544961590601
0.1030650654239111,0.11947582467239042
0.1030650654239111,0.11956619972887483
0.10324430901595268,0.11965657478535924
0.10342355260799427,0.11965657478535924
0.10342355260799427,0.11983732489832806
0.10360279620003585,0.11992769995481248
0.10360279620003585,0.12010845006778129
0.10378203979207744,0.1201988251242657
0.10378203979207744,0.12037957523723453
0.10396128338411902,0.12037957523723453
0.10396128338411902,0.12046995029371893
0.10414052697616061,0.12056032535020335
0.10414052697616061,0.12092182557614098
0.10431977056820219,0.12092182557614098
0.10431977056820219,0.1210122006326254
0.10449901416024378,0.1211025756891098
0.10449901416024378,0.12119295074559422
0.10467825775228536,0.12128332580207862
0.10467825775228536,0.12173520108450067
0.10593296289657644,0.12236782647989156
0.10611220648861804,0.12236782647989156
0.10611220648861804,0.12245820153637596
0.1064706936727012,0.12263895164934478
0.1064706936727012,0.1228197017623136
0.10664993726474278,0.1228197017623136
0.10664993726474278,0.12291007681879801
0.10682918085678438,0.12300045187528243
0.10682918085678438,0.12336195210122006
0.10700842444882595,0.12345232715770448
0.10700842444882595,0.12354270221418888
0.10718766804086755,0.12354270221418888
0.10718766804086755,0.12381382738364212
0.10736691163290912,0.12390420244012652
0.10736691163290912,0.12408495255309535
0.1075461552249507,0.12417532760957975
0.1077253988169923,0.12417532760957975
0.1077253988169923,0.12444645277903299
0.10790464240903387,0.12444645277903299
0.10790464240903387,0.12480795300497063
0.10844237318515863,0.12507907817442385
0.10844237318515863,0.12516945323090828
0.10862161677720021,0.12516945323090828
0.10862161677720021,0.12525982828739268
0.1088008603692418,0.1253502033438771
0.1088008603692418,0.1254405784003615
0.10898010396128338,0.12553095345684592
0.10898010396128338,0.12571170356981473
0.10933859114536655,0.12589245368278354
0.10933859114536655,0.12598282873926797
0.10951783473740814,0.12598282873926797
0.10987632192149131,0.12616357885223678
